timestamp,adjclose,open,high,volume,low,close,crypto,very_poor,poor,neutral,good,excellent
2016-08-13 00:00:00,585.5880126953125,587.3569946289062,589.7739868164062,43563000,584.97900390625,585.5880126953125,BTC,3,15,60,16,4
2016-08-14 00:00:00,570.4730224609375,585.5889892578125,585.666015625,60851100,564.781005859375,570.4730224609375,BTC,3,13,60,19,6
2016-08-15 00:00:00,567.239990234375,570.4940185546875,573.5800170898438,57262300,563.239990234375,567.239990234375,BTC,5,15,60,17,4
2016-08-16 00:00:00,577.4390258789062,567.2429809570312,581.7379760742188,58405200,566.7160034179688,577.4390258789062,BTC,5,15,57,16,4
2016-08-17 00:00:00,573.2160034179688,577.760986328125,580.8939819335938,54443000,571.4299926757812,573.2160034179688,BTC,4,13,57,21,6
2016-08-18 00:00:00,574.3179931640625,573.7069702148438,577.7919921875,59896600,573.4299926757812,574.3179931640625,BTC,5,14,55,17,6
2016-08-19 00:00:00,575.6300048828125,574.3389892578125,578.2379760742188,50631600,574.1820068359375,575.6300048828125,BTC,5,17,59,16,4
2016-08-20 00:00:00,581.697021484375,576.083984375,582.8179931640625,45301400,575.4569702148438,581.697021484375,BTC,4,13,60,20,5
2016-08-21 00:00:00,581.3079833984375,581.9390258789062,584.1580200195312,38299400,580.218017578125,581.3079833984375,BTC,5,14,63,21,5
2016-08-22 00:00:00,586.7529907226562,581.3109741210938,588.447998046875,72844000,580.593994140625,586.7529907226562,BTC,4,14,55,16,6
2016-08-23 00:00:00,583.4149780273438,586.77099609375,589.4739990234375,85349200,581.6339721679688,583.4149780273438,BTC,4,17,62,17,4
2016-08-24 00:00:00,580.1820068359375,583.4119873046875,583.5900268554688,56328200,579.85498046875,580.1820068359375,BTC,4,13,62,22,4
2016-08-25 00:00:00,577.760986328125,580.1799926757812,580.4509887695312,136130000,575.1669921875,577.760986328125,BTC,3,13,63,18,4
2016-08-26 00:00:00,579.6510009765625,577.7529907226562,580.6229858398438,48856800,576.8579711914062,579.6510009765625,BTC,5,16,55,16,4
2016-08-27 00:00:00,569.947021484375,579.4520263671875,579.844970703125,59698300,568.6300048828125,569.947021484375,BTC,4,13,61,18,5
2016-08-28 00:00:00,573.9119873046875,569.8300170898438,574.0380249023438,86301600,569.739990234375,573.9119873046875,BTC,3,13,55,17,6
2016-08-29 00:00:00,574.1069946289062,574.0709838867188,576.2780151367188,110398000,573.4650268554688,574.1069946289062,BTC,4,13,56,17,9
2016-08-30 00:00:00,577.5029907226562,574.114013671875,578.3569946289062,70342400,574.114013671875,577.5029907226562,BTC,4,14,58,18,4
2016-08-31 00:00:00,575.4719848632812,577.5910034179688,577.8610229492188,75840896,573.6420288085938,575.4719848632812,BTC,3,13,61,18,4
2016-09-01 00:00:00,572.302978515625,575.5460205078125,576.3109741210938,76923400,571.8140258789062,572.302978515625,BTC,5,17,61,16,4
2016-09-02 00:00:00,575.5369873046875,572.4099731445312,575.6430053710938,79910800,570.8109741210938,575.5369873046875,BTC,4,15,57,16,4
2016-09-03 00:00:00,598.2119750976562,575.5549926757812,599.5,159014000,574.0560302734375,598.2119750976562,BTC,5,14,58,16,9
2016-09-04 00:00:00,608.6339721679688,598.5900268554688,611.8369750976562,97942896,596.8480224609375,608.6339721679688,BTC,4,14,58,16,7
2016-09-05 00:00:00,606.5900268554688,608.989990234375,609.0549926757812,82446800,602.2420043945312,606.5900268554688,BTC,3,13,55,19,5
2016-09-06 00:00:00,610.4359741210938,606.5059814453125,610.8300170898438,78529104,605.0910034179688,610.4359741210938,BTC,4,16,62,16,4
2016-09-07 00:00:00,614.5440063476562,610.572998046875,614.5449829101562,75032400,608.5130004882812,614.5440063476562,BTC,4,15,56,16,5
2016-09-08 00:00:00,626.3159790039062,614.635009765625,628.77001953125,86713000,613.843994140625,626.3159790039062,BTC,4,14,56,17,4
2016-09-09 00:00:00,622.8610229492188,626.3519897460938,626.8300170898438,64550200,620.2630004882812,622.8610229492188,BTC,5,15,62,17,4
2016-09-10 00:00:00,623.5089721679688,622.927001953125,625.094970703125,45016800,622.39501953125,623.5089721679688,BTC,5,17,60,16,4
2016-09-11 00:00:00,606.718994140625,623.4240112304688,628.8179931640625,73610800,600.5059814453125,606.718994140625,BTC,4,14,62,17,4
2016-09-12 00:00:00,608.2429809570312,607.0050048828125,608.458984375,72812304,605.4110107421875,608.2429809570312,BTC,3,13,56,19,4
2016-09-13 00:00:00,609.2410278320312,608.0250244140625,611.1929931640625,86920600,606.9249877929688,609.2410278320312,BTC,4,14,61,18,4
2016-09-14 00:00:00,610.6840209960938,608.8410034179688,611.9520263671875,47877700,608.4099731445312,610.6840209960938,BTC,3,13,56,18,8
2016-09-15 00:00:00,607.155029296875,610.5880126953125,611.0859985351562,59464600,607.155029296875,607.155029296875,BTC,3,13,56,18,4
2016-09-16 00:00:00,606.9730224609375,607.2459716796875,609.260986328125,64963400,606.7349853515625,606.9730224609375,BTC,4,13,62,22,5
2016-09-17 00:00:00,605.9840087890625,607.218017578125,607.8599853515625,37140300,605.1920166015625,605.9840087890625,BTC,4,13,57,17,8
2016-09-18 00:00:00,609.8740234375,606.2830200195312,610.1580200195312,48679400,605.8560180664062,609.8740234375,BTC,5,13,59,21,8
2016-09-19 00:00:00,609.2269897460938,609.8709716796875,610.9320068359375,54796400,608.27001953125,609.2269897460938,BTC,5,15,57,16,4
2016-09-20 00:00:00,608.31201171875,609.2540283203125,609.5250244140625,72710896,607.93798828125,608.31201171875,BTC,4,13,60,21,5
2016-09-21 00:00:00,597.1489868164062,603.5880126953125,603.5880126953125,82776200,595.8829956054688,597.1489868164062,BTC,4,14,57,17,4
2016-09-22 00:00:00,596.2979736328125,597.2789916992188,598.4869995117188,67085300,596.2130126953125,596.2979736328125,BTC,3,13,57,18,4
2016-09-23 00:00:00,602.8419799804688,596.198974609375,603.2050170898438,51067000,595.7860107421875,602.8419799804688,BTC,5,15,60,17,4
2016-09-24 00:00:00,602.625,602.9609985351562,604.5800170898438,35359500,602.0449829101562,602.625,BTC,5,15,59,16,5
2016-09-25 00:00:00,600.8259887695312,602.7490234375,603.3809814453125,33977800,599.7109985351562,600.8259887695312,BTC,5,16,60,16,4
2016-09-26 00:00:00,608.0430297851562,600.8070068359375,608.1430053710938,59153800,600.3489990234375,608.0430297851562,BTC,4,13,57,22,9
2016-09-27 00:00:00,606.166015625,608.02197265625,608.2479858398438,49422400,604.1099853515625,606.166015625,BTC,5,13,56,19,8
2016-09-28 00:00:00,604.72802734375,606.2429809570312,606.5900268554688,48722600,604.6069946289062,604.72802734375,BTC,4,13,57,21,7
2016-09-29 00:00:00,605.6929931640625,605.0189819335938,606.823974609375,55658600,604.8480224609375,605.6929931640625,BTC,4,14,63,20,4
2016-09-30 00:00:00,609.7349853515625,605.7150268554688,609.7349853515625,56122400,604.1420288085938,609.7349853515625,BTC,5,16,60,17,4
2016-10-01 00:00:00,613.9829711914062,609.9290161132812,615.2369995117188,56357000,609.9290161132812,613.9829711914062,BTC,4,13,59,20,7
2016-10-02 00:00:00,610.8920288085938,613.947998046875,614.0050048828125,39249800,609.6820068359375,610.8920288085938,BTC,4,13,60,20,6
2016-10-03 00:00:00,612.1329956054688,610.968017578125,612.5679931640625,46798300,610.4550170898438,612.1329956054688,BTC,5,15,60,17,4
2016-10-04 00:00:00,610.2039794921875,612.052001953125,612.0540161132812,49801600,609.47900390625,610.2039794921875,BTC,4,13,61,20,7
2016-10-05 00:00:00,612.510986328125,610.218017578125,613.8140258789062,68077504,609.6170043945312,612.510986328125,BTC,4,13,59,18,5
2016-10-06 00:00:00,613.02099609375,612.469970703125,613.8189697265625,56812100,611.468994140625,613.02099609375,BTC,5,17,61,18,4
2016-10-07 00:00:00,617.1209716796875,612.6079711914062,617.9119873046875,64071400,611.8209838867188,617.1209716796875,BTC,3,13,60,22,4
2016-10-08 00:00:00,619.1079711914062,617.3410034179688,619.8489990234375,42345900,617.3410034179688,619.1079711914062,BTC,5,14,56,18,5
2016-10-09 00:00:00,616.7520141601562,619.1719970703125,619.197998046875,39243400,616.6069946289062,616.7520141601562,BTC,4,13,56,17,8
2016-10-10 00:00:00,618.9940185546875,616.822021484375,621.3179931640625,67481104,616.197021484375,618.9940185546875,BTC,5,14,61,18,4
2016-10-11 00:00:00,641.072021484375,619.2379760742188,642.0800170898438,103590000,618.5,641.072021484375,BTC,4,13,59,21,7
2016-10-12 00:00:00,636.1920166015625,640.8709716796875,641.3369750976562,92370200,635.9650268554688,636.1920166015625,BTC,4,13,55,18,9
2016-10-13 00:00:00,636.7860107421875,636.030029296875,638.8330078125,61620700,635.0289916992188,636.7860107421875,BTC,4,14,57,17,4
2016-10-14 00:00:00,640.3779907226562,637.0079956054688,641.2849731445312,58144600,637.0079956054688,640.3779907226562,BTC,3,13,57,18,4
2016-10-15 00:00:00,638.64599609375,640.3109741210938,642.1019897460938,39035400,637.3900146484375,638.64599609375,BTC,4,13,63,19,4
2016-10-16 00:00:00,641.6309814453125,639.0830078125,642.8980102539062,40298100,638.9010009765625,641.6309814453125,BTC,4,13,62,22,5
2016-10-17 00:00:00,639.1929931640625,641.8179931640625,642.3280029296875,58063600,638.6630249023438,639.1929931640625,BTC,3,13,56,20,9
2016-10-18 00:00:00,637.9600219726562,639.4110107421875,640.7360229492188,65546700,635.9959716796875,637.9600219726562,BTC,4,14,57,17,6
2016-10-19 00:00:00,630.52001953125,638.1339721679688,638.8740234375,69381696,628.0130004882812,630.52001953125,BTC,4,13,62,18,4
2016-10-20 00:00:00,630.8569946289062,630.6630249023438,631.9169921875,56957300,628.2579956054688,630.8569946289062,BTC,4,13,60,17,7
2016-10-21 00:00:00,632.8280029296875,630.8250122070312,634.093994140625,55951000,630.6939697265625,632.8280029296875,BTC,3,13,61,22,7
2016-10-22 00:00:00,657.2940063476562,633.135986328125,658.197021484375,78556496,632.8499755859375,657.2940063476562,BTC,4,13,60,18,4
2016-10-23 00:00:00,657.0709838867188,657.6209716796875,661.1290283203125,54474600,653.885986328125,657.0709838867188,BTC,3,13,61,20,4
2016-10-24 00:00:00,653.760986328125,657.1610107421875,657.2520141601562,62218200,652.594970703125,653.760986328125,BTC,4,13,56,20,9
2016-10-25 00:00:00,657.5880126953125,654.0020141601562,664.4240112304688,90378800,653.697998046875,657.5880126953125,BTC,5,13,57,16,7
2016-10-26 00:00:00,678.3040161132812,657.677978515625,679.72802734375,88877104,657.677978515625,678.3040161132812,BTC,4,15,55,16,5
2016-10-27 00:00:00,688.31298828125,678.2139892578125,688.593994140625,96105296,678.0399780273438,688.31298828125,BTC,4,13,55,18,6
2016-10-28 00:00:00,689.6510009765625,688.0,690.4439697265625,81145504,684.1619873046875,689.6510009765625,BTC,5,17,58,16,4
2016-10-29 00:00:00,714.47900390625,690.2890014648438,720.4019775390625,134760992,690.052001953125,714.47900390625,BTC,3,13,56,21,7
2016-10-30 00:00:00,701.864013671875,714.1179809570312,714.1179809570312,100665000,696.4749755859375,701.864013671875,BTC,3,13,63,17,5
2016-10-31 00:00:00,700.9719848632812,702.6400146484375,709.2890014648438,97064400,691.6820068359375,700.9719848632812,BTC,3,13,59,21,5
2016-11-01 00:00:00,729.7930297851562,701.3369750976562,736.4520263671875,130527000,701.3369750976562,729.7930297851562,BTC,3,13,58,21,4
2016-11-02 00:00:00,740.8289794921875,730.0659790039062,740.8289794921875,84865200,722.3489990234375,740.8289794921875,BTC,3,13,60,20,6
2016-11-03 00:00:00,688.7000122070312,742.3460083007812,745.7730102539062,172808000,678.156005859375,688.7000122070312,BTC,4,13,59,18,4
2016-11-04 00:00:00,703.2349853515625,689.1240234375,706.9299926757812,99907696,685.56298828125,703.2349853515625,BTC,5,16,60,16,6
2016-11-05 00:00:00,703.4180297851562,703.5250244140625,707.510009765625,53752300,697.739013671875,703.4180297851562,BTC,4,15,60,17,5
2016-11-06 00:00:00,711.52197265625,703.81201171875,714.2579956054688,59902200,699.5599975585938,711.52197265625,BTC,4,13,60,20,7
2016-11-07 00:00:00,703.1309814453125,710.7360229492188,710.7360229492188,65047100,699.9030151367188,703.1309814453125,BTC,4,13,56,17,5
2016-11-08 00:00:00,709.8480224609375,703.0889892578125,712.9869995117188,79660800,702.3900146484375,709.8480224609375,BTC,5,17,62,18,4
2016-11-09 00:00:00,723.2730102539062,709.8250122070312,740.0460205078125,132429000,708.6099853515625,723.2730102539062,BTC,3,13,60,17,5
2016-11-10 00:00:00,715.5339965820312,722.843994140625,723.0180053710938,68807800,711.2100219726562,715.5339965820312,BTC,5,14,60,17,7
2016-11-11 00:00:00,716.4110107421875,715.5549926757812,718.3179931640625,63119700,714.4099731445312,716.4110107421875,BTC,4,13,62,18,4
2016-11-12 00:00:00,705.0540161132812,716.7520141601562,717.1480102539062,64622500,704.0349731445312,705.0540161132812,BTC,5,14,57,16,7
2016-11-13 00:00:00,702.031005859375,705.1959838867188,705.2570190429688,80318096,687.3150024414062,702.031005859375,BTC,4,16,61,16,4
2016-11-14 00:00:00,705.02099609375,701.9970092773438,706.2839965820312,62993000,699.8079833984375,705.02099609375,BTC,4,15,56,17,4
2016-11-15 00:00:00,711.6190185546875,705.7940063476562,715.718017578125,72038496,705.260009765625,711.6190185546875,BTC,4,14,57,17,8
2016-11-16 00:00:00,744.197998046875,711.1669921875,747.614990234375,141294000,709.0390014648438,744.197998046875,BTC,4,13,60,17,7
2016-11-17 00:00:00,740.9769897460938,744.8759765625,755.64501953125,108579000,739.510986328125,740.9769897460938,BTC,4,14,58,16,4
2016-11-18 00:00:00,751.5850219726562,740.7050170898438,752.8820190429688,87363104,736.8900146484375,751.5850219726562,BTC,4,13,59,19,9
2016-11-19 00:00:00,751.6160278320312,751.8330078125,756.2369995117188,110608000,744.4669799804688,751.6160278320312,BTC,3,13,58,22,4
2016-11-20 00:00:00,731.0260009765625,751.8790283203125,755.47998046875,154116000,717.9439697265625,731.0260009765625,BTC,5,17,63,17,4
2016-11-21 00:00:00,739.2479858398438,731.2650146484375,741.7219848632812,60802400,730.510009765625,739.2479858398438,BTC,3,15,63,19,4
2016-11-22 00:00:00,751.3469848632812,739.6430053710938,753.8699951171875,129906000,736.5269775390625,751.3469848632812,BTC,4,13,61,17,4
2016-11-23 00:00:00,744.593994140625,751.7410278320312,752.25,76543800,738.9240112304688,744.593994140625,BTC,5,17,62,16,4
2016-11-24 00:00:00,740.2890014648438,744.6199951171875,746.8319702148438,85919296,733.489990234375,740.2890014648438,BTC,5,14,55,16,5
2016-11-25 00:00:00,741.6489868164062,740.4420166015625,741.6489868164062,67807600,734.5910034179688,741.6489868164062,BTC,5,14,61,17,5
2016-11-26 00:00:00,735.3820190429688,741.510986328125,742.2139892578125,54962700,729.625,735.3820190429688,BTC,4,16,59,16,4
2016-11-27 00:00:00,732.0349731445312,735.43701171875,739.0180053710938,52601800,731.0850219726562,732.0349731445312,BTC,4,14,63,19,4
2016-11-28 00:00:00,735.81298828125,732.4840087890625,738.0059814453125,61888600,732.4840087890625,735.81298828125,BTC,3,13,58,18,6
2016-11-29 00:00:00,735.60400390625,736.3289794921875,737.4710083007812,68511104,734.5590209960938,735.60400390625,BTC,4,14,59,17,5
2016-11-30 00:00:00,745.6909790039062,736.2839965820312,747.9290161132812,84070800,736.2650146484375,745.6909790039062,BTC,4,13,62,17,8
2016-12-01 00:00:00,756.7739868164062,746.0460205078125,758.2750244140625,80461904,746.0460205078125,756.7739868164062,BTC,4,13,60,20,4
2016-12-02 00:00:00,777.9439697265625,757.5449829101562,781.2960205078125,127605000,757.5449829101562,777.9439697265625,BTC,3,13,60,20,6
2016-12-03 00:00:00,771.155029296875,778.2479858398438,778.2479858398438,69547296,764.8560180664062,771.155029296875,BTC,5,17,63,16,4
2016-12-04 00:00:00,773.8720092773438,771.6380004882812,773.8720092773438,60557900,768.1610107421875,773.8720092773438,BTC,5,15,62,16,4
2016-12-05 00:00:00,758.7000122070312,773.3939819335938,773.468017578125,106363000,751.7130126953125,758.7000122070312,BTC,3,13,60,20,4
2016-12-06 00:00:00,764.2239990234375,758.719970703125,765.6220092773438,116218000,758.719970703125,764.2239990234375,BTC,5,16,62,17,4
2016-12-07 00:00:00,768.1320190429688,764.2109985351562,771.5430297851562,96426096,759.75,768.1320190429688,BTC,4,17,59,17,4
2016-12-08 00:00:00,770.8099975585938,768.0759887695312,774.697998046875,80111904,765.9459838867188,770.8099975585938,BTC,3,13,59,21,4
2016-12-09 00:00:00,772.7940063476562,769.9439697265625,774.5280151367188,68705296,769.6489868164062,772.7940063476562,BTC,4,14,58,19,7
2016-12-10 00:00:00,774.6500244140625,773.0230102539062,777.0919799804688,53843100,772.9099731445312,774.6500244140625,BTC,3,13,56,19,7
2016-12-11 00:00:00,769.7310180664062,774.7520141601562,774.7979736328125,57313400,765.4119873046875,769.7310180664062,BTC,5,14,63,21,4
2016-12-12 00:00:00,780.0869750976562,770.0399780273438,781.9219970703125,76571000,770.0399780273438,780.0869750976562,BTC,3,13,55,19,6
2016-12-13 00:00:00,780.5560302734375,780.64697265625,788.4600219726562,81645600,777.9619750976562,780.5560302734375,BTC,3,13,59,22,6
2016-12-14 00:00:00,781.4810180664062,780.0050048828125,782.0339965820312,75979000,776.8389892578125,781.4810180664062,BTC,4,14,58,18,6
2016-12-15 00:00:00,778.0880126953125,780.0700073242188,781.4349975585938,81580096,777.802001953125,778.0880126953125,BTC,5,15,63,16,4
2016-12-16 00:00:00,784.906982421875,778.9630126953125,785.031982421875,83608200,778.9630126953125,784.906982421875,BTC,4,13,61,17,5
2016-12-17 00:00:00,790.8289794921875,785.166015625,792.5089721679688,78989800,784.864013671875,790.8289794921875,BTC,4,15,61,16,4
2016-12-18 00:00:00,790.530029296875,791.0079956054688,794.7369995117188,60524400,788.0260009765625,790.530029296875,BTC,3,13,62,18,4
2016-12-19 00:00:00,792.7139892578125,790.6920166015625,793.6110229492188,74886400,790.3200073242188,792.7139892578125,BTC,5,16,63,18,4
2016-12-20 00:00:00,800.8759765625,792.2470092773438,801.3369750976562,99629296,791.4970092773438,800.8759765625,BTC,4,15,59,18,4
2016-12-21 00:00:00,834.281005859375,800.6439819335938,834.281005859375,155576000,799.405029296875,834.281005859375,BTC,4,14,59,19,4
2016-12-22 00:00:00,864.5399780273438,834.1799926757812,875.781982421875,200027008,834.1489868164062,864.5399780273438,BTC,4,13,58,21,6
2016-12-23 00:00:00,921.9840087890624,864.8880004882812,925.1170043945312,275564000,864.677001953125,921.9840087890624,BTC,4,13,57,21,7
2016-12-24 00:00:00,898.822021484375,922.1799926757812,923.47900390625,137727008,886.3350219726562,898.822021484375,BTC,5,15,61,17,4
2016-12-25 00:00:00,896.1829833984375,899.6519775390625,899.6519775390625,143664992,862.4240112304688,896.1829833984375,BTC,4,15,62,19,4
2016-12-26 00:00:00,907.6099853515624,896.905029296875,913.1840209960938,123771000,896.8980102539062,907.6099853515624,BTC,5,15,55,17,4
2016-12-27 00:00:00,933.197998046875,908.35400390625,940.0479736328124,167308000,904.2550048828124,933.197998046875,BTC,4,15,62,16,4
2016-12-28 00:00:00,975.9210205078124,934.8309936523438,975.9210205078124,236630000,934.8309936523438,975.9210205078124,BTC,4,15,56,16,4
2016-12-29 00:00:00,973.4970092773438,975.125,979.39697265625,199320000,954.5029907226562,973.4970092773438,BTC,5,14,62,16,5
2016-12-30 00:00:00,961.2379760742188,972.5349731445312,972.5349731445312,187474000,934.8330078125,961.2379760742188,BTC,5,14,61,18,5
2016-12-31 00:00:00,963.7429809570312,960.6270141601562,963.7429809570312,99135104,947.2360229492188,963.7429809570312,BTC,5,16,60,17,4
2017-01-01 00:00:00,998.3250122070312,963.6580200195312,1003.0800170898438,147775008,958.698974609375,998.3250122070312,BTC,4,15,56,17,5
2017-01-02 00:00:00,1021.75,998.6170043945312,1031.3900146484375,222184992,996.7020263671876,1021.75,BTC,3,14,60,18,5
2017-01-03 00:00:00,1043.8399658203125,1021.5999755859376,1044.0799560546875,185168000,1021.5999755859376,1043.8399658203125,BTC,3,13,56,17,9
2017-01-04 00:00:00,1154.72998046875,1044.4000244140625,1159.4200439453125,344945984,1044.4000244140625,1154.72998046875,BTC,5,15,57,17,4
2017-01-05 00:00:00,1013.3800048828124,1156.72998046875,1191.0999755859375,510199008,910.4169921875,1013.3800048828124,BTC,5,16,59,16,4
2017-01-06 00:00:00,902.2009887695312,1014.239990234375,1046.81005859375,351876000,883.9439697265625,902.2009887695312,BTC,4,13,60,16,7
2017-01-07 00:00:00,908.5850219726562,903.4869995117188,908.5850219726562,279550016,823.5560302734375,908.5850219726562,BTC,5,16,59,19,5
2017-01-08 00:00:00,911.198974609375,908.1749877929688,942.7239990234376,158715008,887.2490234375,911.198974609375,BTC,4,13,58,20,7
2017-01-09 00:00:00,902.8280029296876,913.2440185546876,913.6859741210938,141876992,879.8070068359375,902.8280029296876,BTC,5,15,61,17,4
2017-01-10 00:00:00,907.6790161132812,902.4400024414062,914.8729858398438,115808000,901.0599975585938,907.6790161132812,BTC,4,13,61,20,6
2017-01-11 00:00:00,777.7570190429688,908.114990234375,919.447998046875,310928992,762.7650146484375,777.7570190429688,BTC,5,16,61,16,4
2017-01-12 00:00:00,804.833984375,775.177978515625,826.2459716796875,222326000,755.7559814453125,804.833984375,BTC,4,13,63,19,4
2017-01-13 00:00:00,823.9840087890625,803.7369995117188,829.0009765625,168968000,780.0029907226562,823.9840087890625,BTC,4,13,58,20,8
2017-01-14 00:00:00,818.4119873046875,825.1420288085938,835.0850219726562,93063296,812.4559936523438,818.4119873046875,BTC,4,15,61,18,4
2017-01-15 00:00:00,821.7979736328125,818.1420288085938,823.3070068359375,71013600,812.8709716796875,821.7979736328125,BTC,4,13,56,22,8
2017-01-16 00:00:00,831.5339965820312,821.7830200195312,834.530029296875,82755200,820.27099609375,831.5339965820312,BTC,5,16,60,17,5
2017-01-17 00:00:00,907.93798828125,830.9459838867188,910.5609741210938,155095008,830.7960205078125,907.93798828125,BTC,5,14,59,19,7
2017-01-18 00:00:00,886.6179809570312,909.3729858398438,917.4990234375,225676992,858.3040161132812,886.6179809570312,BTC,4,14,57,16,6
2017-01-19 00:00:00,899.072998046875,888.3350219726562,904.614013671875,105625000,884.3380126953125,899.072998046875,BTC,3,14,59,17,5
2017-01-20 00:00:00,895.0260009765625,898.1719970703125,899.3980102539062,86728400,887.0079956054688,895.0260009765625,BTC,4,16,60,17,4
2017-01-21 00:00:00,921.7890014648438,895.5490112304688,927.3670043945312,111158000,895.5349731445312,921.7890014648438,BTC,4,14,58,17,4
2017-01-22 00:00:00,924.6729736328124,922.2050170898438,937.5250244140624,116573000,897.5640258789062,924.6729736328124,BTC,5,16,61,16,4
2017-01-23 00:00:00,921.0120239257812,925.4990234375,928.2659912109376,73588600,916.7379760742188,921.0120239257812,BTC,5,16,57,16,4
2017-01-24 00:00:00,892.68701171875,910.677001953125,924.14501953125,111349000,892.2860107421875,892.68701171875,BTC,4,13,61,21,5
2017-01-25 00:00:00,901.5419921875,891.9240112304688,903.2520141601562,120831000,891.68701171875,901.5419921875,BTC,3,13,56,17,6
2017-01-26 00:00:00,917.5859985351562,902.39501953125,919.3259887695312,131958000,902.2239990234376,917.5859985351562,BTC,5,15,61,17,4
2017-01-27 00:00:00,919.75,918.3590087890624,923.2230224609376,125594000,915.8460083007812,919.75,BTC,5,15,59,19,5
2017-01-28 00:00:00,921.5900268554688,919.8109741210938,923.9110107421876,68979600,919.8109741210938,921.5900268554688,BTC,5,16,61,17,4
2017-01-29 00:00:00,919.4959716796876,922.0670166015624,923.4180297851562,60851700,919.1480102539062,919.4959716796876,BTC,3,14,60,17,4
2017-01-30 00:00:00,920.3820190429688,920.1510009765624,923.0479736328124,78227296,919.4739990234376,920.3820190429688,BTC,3,13,61,17,4
2017-01-31 00:00:00,970.4030151367188,920.958984375,972.0189819335938,164582000,920.958984375,970.4030151367188,BTC,5,17,63,16,4
2017-02-01 00:00:00,989.0230102539062,970.9409790039062,989.114013671875,150110000,970.7420043945312,989.0230102539062,BTC,4,15,60,19,4
2017-02-02 00:00:00,1011.7999877929688,990.0009765625,1013.52001953125,145820992,983.2210083007812,1011.7999877929688,BTC,5,16,58,16,4
2017-02-03 00:00:00,1029.9100341796875,1011.4600219726562,1033.8699951171875,201278000,1008.7899780273438,1029.9100341796875,BTC,5,15,60,17,6
2017-02-04 00:00:00,1042.9000244140625,1031.3299560546875,1045.9000244140625,155064000,1015.1599731445312,1042.9000244140625,BTC,4,14,57,16,6
2017-02-05 00:00:00,1027.3399658203125,1043.52001953125,1043.6300048828125,114208000,1022.3699951171876,1027.3399658203125,BTC,3,13,61,19,4
2017-02-06 00:00:00,1038.1500244140625,1028.4000244140625,1044.6400146484375,111762000,1028.1600341796875,1038.1500244140625,BTC,4,13,59,20,6
2017-02-07 00:00:00,1061.3499755859375,1040.1400146484375,1061.9300537109375,146007008,1040.1400146484375,1061.3499755859375,BTC,5,15,59,16,5
2017-02-08 00:00:00,1063.0699462890625,1062.3199462890625,1078.969970703125,201855008,1037.489990234375,1063.0699462890625,BTC,5,17,60,16,4
2017-02-09 00:00:00,994.3829956054688,1064.699951171875,1088.989990234375,407220000,953.343994140625,994.3829956054688,BTC,5,15,58,16,5
2017-02-10 00:00:00,988.6740112304688,995.6320190429688,998.905029296875,190452000,946.6909790039062,988.6740112304688,BTC,4,15,63,19,4
2017-02-11 00:00:00,1004.4500122070312,988.8980102539062,1009.2899780273438,102261000,982.8300170898438,1004.4500122070312,BTC,4,13,56,20,4
2017-02-12 00:00:00,999.1810302734376,1003.52001953125,1004.760009765625,67530000,996.9210205078124,999.1810302734376,BTC,4,13,61,18,4
2017-02-13 00:00:00,990.6420288085938,998.885009765625,1002.0999755859376,100607000,976.0020141601562,990.6420288085938,BTC,4,13,62,19,5
2017-02-14 00:00:00,1004.5499877929688,991.7349853515624,1011.510009765625,137946000,986.4710083007812,1004.5499877929688,BTC,5,13,59,18,9
2017-02-15 00:00:00,1007.47998046875,1006.2100219726562,1008.8400268554688,89759400,1001.5800170898438,1007.47998046875,BTC,4,15,60,17,4
2017-02-16 00:00:00,1027.43994140625,1007.6500244140624,1033.3699951171875,122277000,1007.6500244140624,1027.43994140625,BTC,5,14,58,17,5
2017-02-17 00:00:00,1046.2099609375,1026.1199951171875,1053.1700439453125,136474000,1025.6400146484375,1046.2099609375,BTC,4,13,61,17,6
2017-02-18 00:00:00,1054.4200439453125,1049.2099609375,1061.0999755859375,99073504,1046.9599609375,1054.4200439453125,BTC,4,13,56,19,9
2017-02-19 00:00:00,1047.8699951171875,1054.760009765625,1056.81005859375,77423296,1043.4599609375,1047.8699951171875,BTC,5,17,62,18,4
2017-02-20 00:00:00,1079.97998046875,1048.68994140625,1080.489990234375,109478000,1041.68994140625,1079.97998046875,BTC,3,13,61,22,4
2017-02-21 00:00:00,1115.300048828125,1079.280029296875,1117.25,186868992,1076.9300537109375,1115.300048828125,BTC,5,16,61,16,4
2017-02-22 00:00:00,1117.43994140625,1114.800048828125,1125.3900146484375,136100000,1100.550048828125,1117.43994140625,BTC,5,15,61,19,4
2017-02-23 00:00:00,1166.719970703125,1117.27001953125,1176.6199951171875,189454000,1116.9599609375,1166.719970703125,BTC,5,15,61,16,7
2017-02-24 00:00:00,1173.6800537109375,1172.7099609375,1200.3900146484375,330759008,1131.9599609375,1173.6800537109375,BTC,4,14,63,21,4
2017-02-25 00:00:00,1143.8399658203125,1170.4100341796875,1174.8499755859375,139960992,1124.5899658203125,1143.8399658203125,BTC,5,14,56,18,5
2017-02-26 00:00:00,1165.199951171875,1144.27001953125,1167.469970703125,116486000,1130.199951171875,1165.199951171875,BTC,4,13,58,19,4
2017-02-27 00:00:00,1179.969970703125,1163.780029296875,1181.97998046875,131570000,1163.3800048828125,1179.969970703125,BTC,4,14,62,21,4
